File Name,Duration,ttc,ttc2
eN6y6-4C1Rc_003963,12.0,3.5,9.0
eN6y6-4C1Rc_004088,8.4,3.1,7.2
eN6y6-4C1Rc_004177,9.2,3.4,6.5
eN6y6-4C1Rc_004273,10.4,3.1,6.3
eN6y6-4C1Rc_004776,8.7,2.8,5.0
eN6y6-4C1Rc_004868,8.5,2.7,4.2
eN6y6-4C1Rc_004958,9.6,1.6,4.3
eN6y6-4C1Rc_005400,10.7,4.7,6.9
eN6y6-4C1Rc_005750,7.5,3.9,7.1
eN6y6-4C1Rc_006040,5.2,3.3,5.2
eN6y6-4C1Rc_006099,6.4,1.9,3.8
eN6y6-4C1Rc_006167,10.3,2.6,4.4
eW9vWga9F5M_000342,12.2,7.4,11.5
eW9vWga9F5M_000811,7.3,3.4,6.8
eW9vWga9F5M_000894,11.2,5.9,9.0
eWWgJznGg6U_000894,11.9,4.2,6.3
eWWgJznGg6U_002172,9.3,1.6,1.7
eWWgJznGg6U_002482,7.9,2.7,5.6
eWWgJznGg6U_003751,11.8,4.6,11.0
eWWgJznGg6U_006187,16.0,0.7,14.0
eWWgJznGg6U_006902,5.4,2.4,4.5
ecRog9N1Qf0_001998,9.8,2.4,3.3
ecRog9N1Qf0_002665,9.0,1.3,6.0
ecRog9N1Qf0_003805,6.8,2.2,5.6
ecRog9N1Qf0_004511,6.2,1.4,4.4
ecRog9N1Qf0_004683,5.9,1.1,3.8
ecRog9N1Qf0_004762,8.6,3.2,6.1
ezY7QrSWeWw_000021,7.2,3.5,6.5
ezY7QrSWeWw_000485,5.8,2.5,5.0
ezY7QrSWeWw_000643,7.6,2.1,6.5
ezY7QrSWeWw_001253,9.6,0.2,0.3
ezY7QrSWeWw_001512,7.4,2.8,4.9
ezY7QrSWeWw_001853,5.6,3.1,4.6
f482qwPz7ns_000073,11.2,6.2,9.1
f482qwPz7ns_000186,9.2,4.6,6.9
f482qwPz7ns_001006,8.8,3.9,6.2
f482qwPz7ns_001256,14.8,9.6,14.7
f482qwPz7ns_001405,10.0,5.3,7.2
f482qwPz7ns_001506,7.2,4.0,5.6
f482qwPz7ns_001821,12.1,4.2,6.7
f482qwPz7ns_002969,20.6,7.8,10.7
f482qwPz7ns_003650,11.6,4.2,8.6
f482qwPz7ns_003767,8.6,3.6,6.7
f482qwPz7ns_003854,6.7,2.8,5.1
f482qwPz7ns_004012,12.9,7.6,11.3
f482qwPz7ns_004142,12.9,8.8,10.8
f482qwPz7ns_004272,10.0,7.3,8.7
f482qwPz7ns_004373,12.6,3.0,11.0
f482qwPz7ns_004500,4.8,4.3,4.8
f482qwPz7ns_004566,13.9,3.1,5.5
f482qwPz7ns_004706,9.9,2.7,5.3
f482qwPz7ns_004903,9.9,4.2,6.2
f482qwPz7ns_005169,17.8,7.6,9.6
f482qwPz7ns_005348,13.8,2.1,5.2
f482qwPz7ns_005595,12.8,4.5,8.9
f482qwPz7ns_005724,21.4,10.6,14.8
fHUJcUaW2mE_000073,10.7,5.6,10.7
fHUJcUaW2mE_000181,5.8,4.0,5.2
fHUJcUaW2mE_000347,11.9,6.3,10.6
fHUJcUaW2mE_000467,7.0,5.9,7.0
fHUJcUaW2mE_000548,11.9,4.6,10.0
fHUJcUaW2mE_000808,11.1,4.9,7.5
fHUJcUaW2mE_001103,10.0,4.0,8.1
fHUJcUaW2mE_001204,10.8,3.1,6.2
fHUJcUaW2mE_001433,8.7,3.4,6.8
fHUJcUaW2mE_001521,14.0,11.6,14.0
fHUJcUaW2mE_001925,15.5,5.3,12.0
fHUJcUaW2mE_002505,5.5,3.1,5.4
fHUJcUaW2mE_002595,10.6,4.2,7.5
fHUJcUaW2mE_003544,5.9,2.2,4.5
fHUJcUaW2mE_003604,5.4,1.6,3.7
fHUJcUaW2mE_003659,6.1,1.8,6.1
fHUJcUaW2mE_003721,10.9,7.0,10.6
fHUJcUaW2mE_003831,16.4,2.7,7.0
fTmYppzzloc_000052,13.0,5.3,9.1
fTmYppzzloc_000202,7.9,4.3,6.6
fTmYppzzloc_000301,8.3,3.1,5.6
fTmYppzzloc_002685,4.8,0.1,4.8
fWJbp43k644_000533,12.3,4.9,10.0
fWJbp43k644_000749,12.6,7.3,12.5
fWJbp43k644_000876,15.9,8.3,15.2
fWJbp43k644_001036,7.2,1.3,5.8
fWJbp43k644_001109,8.7,3.5,7.7
fWJbp43k644_001409,9.5,3.6,5.9
fWJbp43k644_002113,11.6,6.1,11.6
fWJbp43k644_002319,5.3,4.5,5.3
fWJbp43k644_002373,11.5,5.2,7.9
fWJbp43k644_002781,8.4,2.9,5.1
fWJbp43k644_002866,4.0,2.7,4.0
fWJbp43k644_002921,8.3,2.5,6.1
fWJbp43k644_003108,8.4,1.8,5.1
fWJbp43k644_003287,15.9,1.6,6.2
fWJbp43k644_003548,9.8,2.2,5.4
fWJbp43k644_003647,9.5,3.0,5.8
fWJbp43k644_003828,12.6,7.1,11.2
fWJbp43k644_003955,7.8,4.1,6.8
fWJbp43k644_004275,8.3,3.1,5.0
fWJbp43k644_004611,8.3,3.0,7.7
fWJbp43k644_004695,11.0,4.4,8.7
fWJbp43k644_004869,11.0,5.1,9.4
fWJbp43k644_005155,8.7,3.5,8.6
fWJbp43k644_005345,8.4,1.8,5.4
fWJbp43k644_005682,7.2,1.9,5.5
fb5i7JlmJdg_000073,10.7,4.0,8.0
fb5i7JlmJdg_000181,9.9,6.1,9.9
fb5i7JlmJdg_000281,7.9,5.7,7.1
fb5i7JlmJdg_000361,10.1,3.3,6.9
fb5i7JlmJdg_000463,11.9,5.5,10.0
fb5i7JlmJdg_000583,13.9,7.2,10.9
fb5i7JlmJdg_000723,10.9,5.1,8.1
fb5i7JlmJdg_000833,8.9,4.0,8.3
fb5i7JlmJdg_001073,14.0,8.5,10.8
fb5i7JlmJdg_001214,10.9,6.0,9.5
fb5i7JlmJdg_001324,10.9,5.7,9.9
fb5i7JlmJdg_001524,8.9,4.6,6.4
fb5i7JlmJdg_002818,11.0,3.8,11.0
fb5i7JlmJdg_002929,13.9,3.6,9.7
fb5i7JlmJdg_003468,10.9,2.7,7.7
fb5i7JlmJdg_003688,9.9,3.8,7.2
fb5i7JlmJdg_003878,6.9,5.7,6.8
fb5i7JlmJdg_004449,9.9,4.5,8.6
fb5i7JlmJdg_004722,7.9,3.9,6.1
fb5i7JlmJdg_004802,5.7,4.8,5.7
fb5i7JlmJdg_004882,6.9,3.0,4.4
fb5i7JlmJdg_005052,9.9,1.7,9.9
fb5i7JlmJdg_005152,9.9,3.5,6.3
fb5i7JlmJdg_005252,10.9,6.0,8.5
fb5i7JlmJdg_005553,9.9,3.1,4.5
fb5i7JlmJdg_005653,11.9,6.1,9.4
fdvMUP8qvzw_000361,13.9,5.6,7.8
fdvMUP8qvzw_000501,12.1,2.5,5.5
fdvMUP8qvzw_000713,10.3,4.6,10.3
fdvMUP8qvzw_000867,10.1,5.5,6.6
fdvMUP8qvzw_000969,4.4,1.1,4.0
fdvMUP8qvzw_001106,10.0,3.3,7.2
fdvMUP8qvzw_001297,9.9,4.6,8.6
fdvMUP8qvzw_001727,10.9,3.6,7.9
fdvMUP8qvzw_002047,8.6,5.1,8.5
fdvMUP8qvzw_002235,7.5,4.2,5.4
fdvMUP8qvzw_002335,9.9,3.5,5.9
fdvMUP8qvzw_004102,6.9,3.4,5.1
fdvMUP8qvzw_004172,5.9,3.8,5.9
fdvMUP8qvzw_005225,9.9,3.4,4.9
fdvMUP8qvzw_005325,16.9,1.5,3.6
fsqORUrKLYg_000073,13.7,4.5,11.5
fsqORUrKLYg_000211,13.9,6.6,11.6
fsqORUrKLYg_000551,12.3,5.2,7.7
fsqORUrKLYg_000675,9.9,4.5,6.2
fsqORUrKLYg_000775,11.9,1.9,4.0
fsqORUrKLYg_000895,8.9,2.3,8.9
fsqORUrKLYg_001105,11.9,5.0,8.6
fsqORUrKLYg_001335,12.6,4.2,7.6
fsqORUrKLYg_001563,10.9,6.4,8.4
fsqORUrKLYg_003630,9.9,5.1,6.5
fsqORUrKLYg_003960,6.6,5.8,6.6
fsqORUrKLYg_004180,11.8,5.3,8.9
fsqORUrKLYg_004299,17.9,3.4,6.9
fsqORUrKLYg_004710,10.9,4.9,6.5
fsqORUrKLYg_004920,8.9,4.4,7.4
fsqORUrKLYg_005200,22.9,15.2,18.6
gDjeTHGWX9c_000257,14.5,2.5,6.4
gDjeTHGWX9c_000512,14.3,4.8,11.0
gDjeTHGWX9c_001111,8.1,2.8,4.9
gDjeTHGWX9c_001388,8.7,1.5,5.4
gDjeTHGWX9c_002004,8.4,1.7,5.6
gDjeTHGWX9c_002228,8.1,2.6,5.4
gDjeTHGWX9c_002310,8.3,3.3,7.4
gDjeTHGWX9c_002957,6.8,2.9,4.6
gDjeTHGWX9c_003026,6.9,2.3,4.5
gDjeTHGWX9c_003096,7.3,3.2,7.3
gDjeTHGWX9c_003246,8.4,5.0,7.9
gDjeTHGWX9c_003331,9.7,2.0,8.3
gDjeTHGWX9c_003820,8.5,2.6,3.8
gDjeTHGWX9c_004930,7.0,1.2,4.6
gDjeTHGWX9c_005001,15.1,6.5,15.1
gDjeTHGWX9c_005435,9.6,3.3,7.3
gDjeTHGWX9c_005997,6.8,1.2,4.6
gDjeTHGWX9c_006066,3.6,2.7,3.6
gXezhrOijmQ_000073,11.7,5.5,10.6
gXezhrOijmQ_000191,11.9,3.9,10.4
gXezhrOijmQ_000401,10.0,5.5,9.1
gXezhrOijmQ_000502,8.9,4.6,5.8
gXezhrOijmQ_000592,11.5,6.4,11.5
gXezhrOijmQ_000708,9.9,5.0,8.3
gXezhrOijmQ_000808,14.0,8.1,12.1
gXezhrOijmQ_001154,11.9,6.5,11.7
gXezhrOijmQ_001628,9.9,4.6,6.7
gXezhrOijmQ_001728,8.9,4.2,7.2
gXezhrOijmQ_002220,6.9,6.1,6.9
gXezhrOijmQ_002530,8.9,2.7,8.9
gXezhrOijmQ_004127,8.9,1.6,6.8
gXezhrOijmQ_004307,10.9,4.5,8.1
gXezhrOijmQ_004417,9.0,5.2,7.1
gXezhrOijmQ_004508,8.9,3.6,8.5
gXezhrOijmQ_004598,11.4,3.3,11.9
gXezhrOijmQ_004718,8.9,2.6,4.7
gXezhrOijmQ_004808,6.9,2.7,5.3
gXezhrOijmQ_004878,9.9,5.3,9.9
gXezhrOijmQ_004978,10.9,6.8,9.5
gXezhrOijmQ_005088,6.9,2.2,5.5
gXezhrOijmQ_005158,8.6,2.6,5.8
gXezhrOijmQ_005245,10.8,3.6,6.8
gXezhrOijmQ_005541,9.9,4.8,9.9
gXezhrOijmQ_005750,7.4,4.5,6.2
gZbGLa253Ak_000221,8.6,6.6,7.8
gZbGLa253Ak_000431,8.9,4.3,6.9
gZbGLa253Ak_000521,9.9,4.3,7.4
gZbGLa253Ak_000621,9.9,5.3,6.6
gZbGLa253Ak_000721,9.9,4.3,8.9
gZbGLa253Ak_000821,11.0,6.2,9.3
gZbGLa253Ak_001042,10.9,4.1,8.9
gZbGLa253Ak_001152,9.9,3.1,8.0
gZbGLa253Ak_001362,11.9,2.7,9.8
gZbGLa253Ak_001482,10.0,3.6,8.2
gZbGLa253Ak_001881,7.9,2.5,7.9
gZbGLa253Ak_002191,6.9,1.7,5.6
gZbGLa253Ak_002261,12.2,2.5,7.1
gZbGLa253Ak_002384,12.2,4.1,9.1
gZbGLa253Ak_002607,8.9,4.1,7.1
gZbGLa253Ak_002907,10.7,2.5,9.0
gZbGLa253Ak_003649,10.9,3.4,8.0
gZbGLa253Ak_003849,12.5,4.1,11.2
gZbGLa253Ak_004167,9.8,4.0,9.8
gZbGLa253Ak_004311,7.5,2.7,7.5
gZbGLa253Ak_004421,15.2,3.8,12.0
gZbGLa253Ak_004574,7.9,2.8,7.9
gZbGLa253Ak_004654,9.9,5.3,8.2
gZbGLa253Ak_004974,7.4,2.5,7.4
h4OXsRSWLLc_000022,5.6,4.4,5.6
h4OXsRSWLLc_000867,12.2,0.6,4.8
h4OXsRSWLLc_001803,6.1,0.8,5.7
h55PiQMnlJY_000073,15.7,6.1,13.7
h55PiQMnlJY_000231,15.9,5.8,8.8
h55PiQMnlJY_000391,10.1,3.9,5.8
h55PiQMnlJY_000724,9.9,3.4,5.4
h55PiQMnlJY_000934,9.9,3.2,6.5
h55PiQMnlJY_001132,11.0,6.4,7.7
h55PiQMnlJY_001243,13.9,6.0,10.2
h55PiQMnlJY_001383,13.9,5.3,13.9
h55PiQMnlJY_001980,14.9,4.6,7.4
h55PiQMnlJY_002130,9.5,3.8,9.4
h55PiQMnlJY_002226,9.9,3.8,7.8
h55PiQMnlJY_002661,8.9,4.0,6.2
h55PiQMnlJY_003175,7.9,4.5,6.1
h55PiQMnlJY_003350,12.1,3.2,10.9
h55PiQMnlJY_003675,9.9,5.3,8.4
h55PiQMnlJY_003976,16.6,7.9,10.0
hIHap634rMw_001346,5.9,2.9,5.0
hIHap634rMw_001765,6.5,2.5,5.7
ha-IeID24As_000073,12.3,7.0,9.7
ha-IeID24As_000197,13.6,5.5,9.2
ha-IeID24As_000447,14.9,5.3,10.3
ha-IeID24As_000597,11.9,4.6,6.6
ha-IeID24As_000717,8.9,4.3,6.8
ha-IeID24As_000807,15.0,4.4,11.6
ha-IeID24As_000958,9.9,3.5,7.5
ha-IeID24As_001058,8.8,3.7,6.0
ha-IeID24As_001247,10.9,3.2,6.4
ha-IeID24As_001357,10.8,3.3,9.5
ha-IeID24As_001567,7.9,3.4,7.7
ha-IeID24As_001647,15.0,3.0,7.6
ha-IeID24As_001798,8.7,3.5,6.7
ha-IeID24As_001886,11.5,5.5,10.4
ha-IeID24As_002002,9.9,4.1,7.1
ha-IeID24As_002203,8.9,3.2,5.6
ha-IeID24As_002293,11.0,3.3,6.9
ha-IeID24As_002404,7.6,2.1,4.4
ha-IeID24As_003356,7.2,1.1,3.2
ha-IeID24As_003429,8.0,2.0,5.1
ha-IeID24As_003510,11.7,3.0,6.6
ha-IeID24As_003628,9.9,2.5,5.8
ha-IeID24As_003728,8.3,4.2,4.8
ha-IeID24As_004012,9.9,2.0,3.5
ha-IeID24As_004112,8.9,5.1,8.7
ha-IeID24As_004879,10.6,4.3,7.2
ha-IeID24As_005296,8.9,4.1,7.6
ha-IeID24As_006032,10.7,3.6,9.9
hdOtS-BpUPY_000073,11.7,5.6,10.8
hdOtS-BpUPY_000191,11.1,4.3,7.7
hdOtS-BpUPY_000820,10.0,3.9,6.9
hdOtS-BpUPY_000921,11.9,3.1,8.8
hdOtS-BpUPY_001041,7.9,3.5,5.0
hdOtS-BpUPY_001121,9.9,3.1,6.2
hdOtS-BpUPY_001221,10.6,3.1,7.6
hdOtS-BpUPY_001328,12.1,4.5,7.2
hdOtS-BpUPY_001551,10.8,3.7,4.9
hdOtS-BpUPY_001660,11.1,4.1,9.9
hdOtS-BpUPY_001772,7.3,5.5,7.3
hdOtS-BpUPY_001912,19.3,2.5,3.9
hdOtS-BpUPY_002205,8.9,3.9,5.3
hdOtS-BpUPY_002295,15.9,6.9,9.0
hdOtS-BpUPY_002455,10.1,2.1,5.8
hdOtS-BpUPY_002557,9.9,3.9,6.2
hdOtS-BpUPY_002971,4.9,3.0,4.9
hdOtS-BpUPY_003081,12.8,4.4,8.1
hdOtS-BpUPY_003210,7.9,2.3,4.7
hdOtS-BpUPY_003430,11.9,3.5,8.1
hdOtS-BpUPY_004133,15.9,4.4,11.4
hdOtS-BpUPY_004293,8.9,4.2,6.4
hdOtS-BpUPY_004383,11.9,6.0,10.0
hdOtS-BpUPY_004623,18.1,3.9,7.8
hdOtS-BpUPY_005441,9.9,3.3,7.1
hfwb3mZZ0fs_000740,8.6,2.5,5.7
hfwb3mZZ0fs_001134,8.8,2.1,5.2
hfwb3mZZ0fs_001223,4.6,0.2,2.1
hfwb3mZZ0fs_001430,9.1,4.3,6.4
hfwb3mZZ0fs_002466,8.5,3.3,5.9
hfwb3mZZ0fs_002552,7.9,4.0,7.5
hfwb3mZZ0fs_002727,8.7,3.5,6.4
hfwb3mZZ0fs_002815,11.4,3.3,7.4
hfwb3mZZ0fs_002930,8.9,5.0,7.2
hfwb3mZZ0fs_003109,10.4,2.6,8.0
hfwb3mZZ0fs_003306,8.5,2.5,6.2
hfwb3mZZ0fs_003392,7.9,2.7,5.1
hfwb3mZZ0fs_003472,8.3,4.0,6.8
hfwb3mZZ0fs_003556,6.6,1.5,6.3
hfwb3mZZ0fs_003623,9.0,2.6,6.0
hfwb3mZZ0fs_003789,8.6,3.3,7.7
hfwb3mZZ0fs_003876,9.9,1.9,6.3
hfwb3mZZ0fs_004074,11.1,4.7,5.5
hfwb3mZZ0fs_004258,11.0,1.4,4.3
hy433gakFeo_001443,5.1,0.4,3.0
hy433gakFeo_001634,8.5,3.1,7.6
iZ8OKEd-2bs_002534,5.8,2.6,5.7
ieP36TLihGM_000191,11.9,6.7,8.7
ieP36TLihGM_000311,8.9,2.8,6.1
ieP36TLihGM_000401,11.9,5.6,7.8
ieP36TLihGM_000521,8.9,4.4,7.1
ieP36TLihGM_000611,14.2,3.8,5.8
ieP36TLihGM_000754,7.2,6.0,7.2
ieP36TLihGM_001114,10.9,4.0,6.0
ieP36TLihGM_001224,9.9,3.9,6.1
ieP36TLihGM_001324,7.9,1.3,4.3
ieP36TLihGM_001404,11.4,5.7,8.8
ieP36TLihGM_001519,7.9,3.1,5.2
ieP36TLihGM_001739,11.9,5.6,8.8
ieP36TLihGM_002573,13.9,6.6,13.9
ieP36TLihGM_002713,7.9,1.6,4.7
ieP36TLihGM_002793,4.0,3.0,4.0
ieP36TLihGM_002893,9.9,4.7,7.5
ieP36TLihGM_002993,8.9,2.8,4.8
ieP36TLihGM_004124,10.9,4.5,8.8
ieP36TLihGM_004234,10.9,5.2,7.4
ieP36TLihGM_004344,9.9,4.2,6.2
ieP36TLihGM_004444,7.0,2.7,4.5
ieP36TLihGM_004515,7.9,3.4,4.2
ieP36TLihGM_004797,14.9,5.5,7.5
ieP36TLihGM_005433,14.9,4.4,6.3
jBbKXYgwpX0_001155,7.3,1.1,5.1
jBbKXYgwpX0_001546,13.9,10.5,13.4
jFFhYwgepmY_000251,9.9,3.9,5.3
jFFhYwgepmY_000351,9.3,3.9,6.1
jFFhYwgepmY_000889,11.8,5.4,7.2
jFFhYwgepmY_001108,14.0,4.3,11.5
jFFhYwgepmY_001249,20.9,12.8,18.2
jFFhYwgepmY_001858,7.5,5.5,6.1
jFFhYwgepmY_001951,9.9,4.7,6.5
jFFhYwgepmY_002201,10.9,6.3,8.0
jFFhYwgepmY_002431,8.9,1.9,3.8
jFFhYwgepmY_003712,11.9,1.8,10.6
jFFhYwgepmY_003931,9.9,4.2,6.8
jFFhYwgepmY_004031,17.0,5.4,8.5
jFFhYwgepmY_005142,12.0,7.8,9.2
jFFhYwgepmY_005473,11.9,3.7,6.2
jFFhYwgepmY_005809,11.6,2.7,7.4
jKwCC2RhxJE_000475,9.9,2.6,5.8
jKwCC2RhxJE_000704,9.9,4.3,6.5
jKwCC2RhxJE_001746,7.3,0.1,3.7
jKwCC2RhxJE_003274,7.5,1.5,5.3
jKwCC2RhxJE_004435,8.4,3.0,6.8
jv7vz_55H8M_000486,8.3,1.8,5.8
jv7vz_55H8M_001452,9.9,2.6,6.8
jv7vz_55H8M_002035,10.7,3.8,8.3
jv7vz_55H8M_002457,12.0,4.4,9.7
jv7vz_55H8M_002694,11.9,4.6,8.7
jv7vz_55H8M_002948,7.5,0.8,5.9
jv7vz_55H8M_003170,10.7,3.8,5.7
jv7vz_55H8M_003626,9.5,2.7,6.5
jv7vz_55H8M_003960,8.9,4.0,8.9
jv7vz_55H8M_004128,15.9,2.5,14.3
jv7vz_55H8M_004354,5.0,2.4,4.9
kDo7FBuRiBs_000791,7.7,2.6,6.3
kEcbnTbgi4A_000576,7.8,3.7,5.8
kEcbnTbgi4A_001465,5.5,1.2,4.1
kEcbnTbgi4A_001540,14.1,5.7,11.2
kEcbnTbgi4A_001700,7.3,4.4,7.2
kN-2mc561GY_000683,6.7,2.8,3.8
kN-2mc561GY_001829,9.7,5.8,8.4
kN-2mc561GY_001947,9.9,3.5,6.3
kN-2mc561GY_003565,7.2,3.0,4.9
kN-2mc561GY_003742,8.8,1.1,2.7
kN-2mc561GY_004103,7.9,0.2,3.1
kN-2mc561GY_004496,8.8,2.2,3.5
kVhgFPPG-wo_000301,12.5,4.6,8.8
kVhgFPPG-wo_000427,8.0,4.3,7.7
kVhgFPPG-wo_000508,7.8,1.7,3.0
kVhgFPPG-wo_000798,15.7,1.7,12.8
kVhgFPPG-wo_000956,9.7,1.7,5.3
kVhgFPPG-wo_001150,8.8,2.5,8.8
kVhgFPPG-wo_001320,9.2,2.5,4.4
kVhgFPPG-wo_001515,9.4,2.7,5.6
kVhgFPPG-wo_002048,6.6,0.7,2.9
kVhgFPPG-wo_002598,10.6,2.9,6.3
kVhgFPPG-wo_002705,8.8,3.7,6.8
kVhgFPPG-wo_002794,6.9,3.2,4.8
kVhgFPPG-wo_002864,7.1,2.2,2.9
kVhgFPPG-wo_002936,9.0,3.3,7.1
kVhgFPPG-wo_003027,7.4,1.9,5.5
kVhgFPPG-wo_003295,9.9,4.0,7.0
kVhgFPPG-wo_003481,9.6,5.3,7.4
kVhgFPPG-wo_003856,6.0,2.5,5.1
kVhgFPPG-wo_003917,9.5,2.0,6.6
kVhgFPPG-wo_004282,7.7,1.3,6.8
kVhgFPPG-wo_004360,8.9,2.7,5.0
kVhgFPPG-wo_004450,9.0,2.2,5.8
kVhgFPPG-wo_004652,6.3,0.7,4.6
kVhgFPPG-wo_005100,8.1,2.1,4.9
kVhgFPPG-wo_005278,4.9,2.0,4.8
kVhgFPPG-wo_005659,9.5,4.6,7.1
kVhgFPPG-wo_005755,10.4,4.6,6.5
kVhgFPPG-wo_005945,6.6,2.3,4.0
kVhgFPPG-wo_006012,7.4,1.5,5.0
kVhgFPPG-wo_006087,6.4,2.2,6.0
kjVywUi1WK4_000061,13.7,5.1,8.2
kjVywUi1WK4_000287,9.3,2.7,7.6
kjVywUi1WK4_000381,9.4,4.6,7.4
kjVywUi1WK4_000780,11.1,3.8,7.8
kjVywUi1WK4_001101,8.3,1.4,4.6
kjVywUi1WK4_001359,10.2,4.8,7.3
kjVywUi1WK4_001570,8.7,3.3,7.6
kjVywUi1WK4_001927,9.8,5.1,8.2
kjVywUi1WK4_002183,7.2,3.1,7.2
kjVywUi1WK4_002256,8.1,4.6,7.9
kjVywUi1WK4_002665,6.0,0.4,3.0
kjVywUi1WK4_002726,10.9,3.2,7.1
kjVywUi1WK4_002933,12.6,6.8,11.2
kjVywUi1WK4_003060,11.4,4.5,7.2
kjVywUi1WK4_003175,8.3,2.6,6.3
kjVywUi1WK4_003259,12.8,7.6,9.7
kjVywUi1WK4_003502,4.7,0.1,2.1
kjVywUi1WK4_003761,7.8,5.2,7.8
kjVywUi1WK4_003840,9.9,2.8,6.2
kjVywUi1WK4_003940,10.7,5.1,7.6
kjVywUi1WK4_004247,8.9,4.9,6.8
kjVywUi1WK4_004432,10.1,6.0,8.5
kjVywUi1WK4_004617,9.6,4.0,6.3
kld-iYpdjyo_000051,8.5,3.8,7.5
kld-iYpdjyo_000137,11.3,4.7,7.9
kld-iYpdjyo_000332,9.5,5.2,7.3
kld-iYpdjyo_000428,12.9,5.0,7.8
kld-iYpdjyo_000558,10.5,3.9,10.5
kld-iYpdjyo_000664,12.1,5.5,11.3
kld-iYpdjyo_001104,11.2,4.2,7.3
kld-iYpdjyo_001217,9.3,4.4,7.5
kld-iYpdjyo_001414,10.8,3.1,6.2
kld-iYpdjyo_001523,8.7,2.7,4.9
kld-iYpdjyo_001611,12.7,6.0,9.0
kld-iYpdjyo_001739,9.1,2.5,6.1
kld-iYpdjyo_001920,11.0,2.1,5.3
kld-iYpdjyo_002131,10.1,4.6,6.5
kld-iYpdjyo_002293,5.9,4.2,5.8
kld-iYpdjyo_002353,9.9,3.5,5.3
kld-iYpdjyo_002453,15.9,7.2,15.2
kld-iYpdjyo_002613,9.9,4.8,5.6
kld-iYpdjyo_002835,10.3,2.4,4.0
kld-iYpdjyo_003085,8.3,4.0,6.4
kld-iYpdjyo_003579,9.8,4.5,6.0
kld-iYpdjyo_003678,7.3,0.8,2.7
kld-iYpdjyo_004841,13.7,3.8,8.1
kld-iYpdjyo_005266,9.8,3.8,6.4
kld-iYpdjyo_005427,6.5,2.4,4.5
kld-iYpdjyo_005493,15.9,5.7,15.2
kld-iYpdjyo_005653,11.1,2.9,8.5
kld-iYpdjyo_005915,8.7,3.2,5.6
kld-iYpdjyo_006188,6.6,2.6,4.9
kld-iYpdjyo_006386,11.9,3.9,8.7
kld-iYpdjyo_006581,7.3,2.4,5.6
krPRThe7R4g_000515,7.2,3.1,5.3
krPRThe7R4g_001080,7.1,1.1,5.2
krPRThe7R4g_002294,8.8,2.7,6.3
krPRThe7R4g_002937,7.3,3.1,5.8
krPRThe7R4g_003203,6.2,2.0,4.3
krPRThe7R4g_003363,7.9,2.7,6.4
krPRThe7R4g_004774,8.9,2.1,5.4
l1XbmdmGr0Q_000062,10.6,4.0,6.3
l1XbmdmGr0Q_000169,10.4,3.9,7.4
l1XbmdmGr0Q_000525,6.0,4.1,6.0
l1XbmdmGr0Q_001366,11.3,7.9,11.2
l1XbmdmGr0Q_001480,9.0,3.2,5.5
l1XbmdmGr0Q_001571,7.3,3.5,5.1
l1XbmdmGr0Q_001744,8.9,4.9,6.3
l1XbmdmGr0Q_002282,7.5,0.9,3.0
l1XbmdmGr0Q_002539,4.3,3.0,4.3
l1XbmdmGr0Q_002901,8.7,3.4,5.2
l1XbmdmGr0Q_002989,9.1,5.3,6.5
l1XbmdmGr0Q_003473,11.0,2.9,5.9
l1XbmdmGr0Q_003728,7.6,4.9,6.6
l1XbmdmGr0Q_004168,8.3,2.0,3.5
l1XbmdmGr0Q_004344,6.7,2.9,4.5
l1XbmdmGr0Q_004634,8.8,3.4,7.4
l1XbmdmGr0Q_004796,8.8,4.1,6.9
l1XbmdmGr0Q_004924,7.2,2.2,3.6
lKMwX4nA64k_000148,15.9,3.6,9.3
lKMwX4nA64k_001226,9.9,2.9,5.2
lKMwX4nA64k_001422,10.6,5.6,6.9
lKMwX4nA64k_001926,12.5,6.8,10.1
lKMwX4nA64k_002052,14.0,2.0,5.8
lKMwX4nA64k_002408,8.5,2.3,3.6
lKMwX4nA64k_003008,9.6,3.8,6.3
lKMwX4nA64k_003105,7.7,2.8,4.4
lKMwX4nA64k_003183,10.1,3.1,4.8
lKMwX4nA64k_003388,9.4,3.2,5.6
lKMwX4nA64k_003483,8.4,5.4,8.0
lKMwX4nA64k_003855,3.5,2.1,3.5
lKMwX4nA64k_004263,8.2,3.1,5.2
lKMwX4nA64k_004346,9.6,4.1,5.6
lKMwX4nA64k_004695,9.3,2.7,4.1
lKMwX4nA64k_004888,8.5,4.3,7.4
lKMwX4nA64k_004974,7.9,3.5,7.8
lKMwX4nA64k_005054,7.1,1.5,3.3
lKMwX4nA64k_005278,7.2,1.9,4.7
lKMwX4nA64k_005606,7.6,3.4,4.6
lKMwX4nA64k_005856,3.3,2.5,3.3
lKMwX4nA64k_005934,7.8,2.3,5.4
lmykriTbncM_000169,10.1,4.4,7.3
lmykriTbncM_000371,8.6,6.7,8.6
lmykriTbncM_000951,11.5,4.6,6.6
lmykriTbncM_001067,10.5,3.5,4.9
lmykriTbncM_001268,9.1,4.9,6.2
lmykriTbncM_001360,10.6,1.7,5.4
lmykriTbncM_001467,10.5,3.8,7.0
lmykriTbncM_001959,12.4,5.3,7.0
lmykriTbncM_002292,13.8,3.7,6.1
lmykriTbncM_002431,13.3,7.0,9.5
lmykriTbncM_002565,10.5,4.5,6.7
